product,price,quantity,date,region
periwinkle morsel,$1.25 ,599,11/01/2020,south
periwinkle morsel,$1.25 ,539,11/01/2020,east
periwinkle morsel,$1.25 ,592,11/01/2020,west
vermilion morsel,$4.99 ,575,11/01/2020,north
vermilion morsel,$4.99 ,514,11/01/2020,south
vermilion morsel,$4.99 ,590,11/01/2020,east
vermilion morsel,$4.99 ,558,11/01/2020,west
lapis morsel,$1.99 ,569,11/01/2020,north
lapis morsel,$1.99 ,590,11/01/2020,south
lapis morsel,$1.99 ,577,11/01/2020,east
lapis morsel,$1.99 ,515,11/01/2020,west
pink morsel,$3.00 ,578,11/02/2020,north
pink morsel,$3.00 ,500,11/02/2020,south
pink morsel,$3.00 ,580,11/02/2020,east
pink morsel,$3.00 ,562,11/02/2020,west
gold morsel,$9.99 ,557,11/02/2020,north
gold morsel,$9.99 ,574,11/02/2020,south
gold morsel,$9.99 ,556,11/02/2020,east
gold morsel,$9.99 ,520,11/02/2020,west
magenta morsel,$2.50 ,583,11/02/2020,north
magenta morsel,$2.50 ,598,11/02/2020,south
magenta morsel,$2.50 ,541,11/02/2020,east
magenta morsel,$2.50 ,591,11/02/2020,west
chartreuse morsel,$3.00 ,545,11/02/2020,north
chartreuse morsel,$3.00 ,548,11/02/2020,south
chartreuse morsel,$3.00 ,575,11/02/2020,east
chartreuse morsel,$3.00 ,571,11/02/2020,west
periwinkle morsel,$1.25 ,586,11/02/2020,north
periwinkle morsel,$1.25 ,568,11/02/2020,south
periwinkle morsel,$1.25 ,590,11/02/2020,east
periwinkle morsel,$1.25 ,593,11/02/2020,west
vermilion morsel,$4.99 ,550,11/02/2020,north
vermilion morsel,$4.99 ,558,11/02/2020,south
vermilion morsel,$4.99 ,591,11/02/2020,east
vermilion morsel,$4.99 ,531,11/02/2020,west
lapis morsel,$1.99 ,576,11/02/2020,north
lapis morsel,$1.99 ,529,11/02/2020,south
lapis morsel,$1.99 ,572,11/02/2020,east
lapis morsel,$1.99 ,509,11/02/2020,west
pink morsel,$3.00 ,517,11/03/2020,north
pink morsel,$3.00 ,584,11/03/2020,south
pink morsel,$3.00 ,582,11/03/2020,east
pink morsel,$3.00 ,527,11/03/2020,west
gold morsel,$9.99 ,553,11/03/2020,north
gold morsel,$9.99 ,574,11/03/2020,south
gold morsel,$9.99 ,511,11/03/2020,east
gold morsel,$9.99 ,562,11/03/2020,west
magenta morsel,$2.50 ,572,11/03/2020,north
magenta morsel,$2.50 ,512,11/03/2020,south
magenta morsel,$2.50 ,579,11/03/2020,east
magenta morsel,$2.50 ,556,11/03/2020,west
chartreuse morsel,$3.00 ,579,11/03/2020,north
chartreuse morsel,$3.00 ,514,11/03/2020,south
chartreuse morsel,$3.00 ,504,11/03/2020,east
chartreuse morsel,$3.00 ,591,11/03/2020,west
periwinkle morsel,$1.25 ,534,11/03/2020,north
periwinkle morsel,$1.25 ,587,11/03/2020,south
periwinkle morsel,$1.25 ,507,11/03/2020,east
periwinkle morsel,$1.25 ,569,11/03/2020,west
vermilion morsel,$4.99 ,562,11/03/2020,north
vermilion morsel,$4.99 ,522,11/03/2020,south
vermilion morsel,$4.99 ,522,11/03/2020,east
vermilion morsel,$4.99 ,594,11/03/2020,west
lapis morsel,$1.99 ,563,11/03/2020,north
lapis morsel,$1.99 ,529,11/03/2020,south
lapis morsel,$1.99 ,510,11/03/2020,east
lapis morsel,$1.99 ,565,11/03/2020,west
pink morsel,$3.00 ,591,11/04/2020,north
pink morsel,$3.00 ,596,11/04/2020,south
pink morsel,$3.00 ,515,11/04/2020,east
pink morsel,$3.00 ,502,11/04/2020,west
gold morsel,$9.99 ,593,11/04/2020,north
gold morsel,$9.99 ,549,11/04/2020,south
gold morsel,$9.99 ,562,11/04/2020,east
gold morsel,$9.99 ,500,11/04/2020,west
magenta morsel,$2.50 ,517,11/04/2020,north
magenta morsel,$2.50 ,516,11/04/2020,south
magenta morsel,$2.50 ,531,11/04/2020,east
magenta morsel,$2.50 ,505,11/04/2020,west
chartreuse morsel,$3.00 ,539,11/04/2020,north
chartreuse morsel,$3.00 ,518,11/04/2020,south
chartreuse morsel,$3.00 ,600,11/04/2020,east
chartreuse morsel,$3.00 ,517,11/04/2020,west
periwinkle morsel,$1.25 ,517,11/04/2020,north
periwinkle morsel,$1.25 ,540,11/04/2020,south
periwinkle morsel,$1.25 ,539,11/04/2020,east
periwinkle morsel,$1.25 ,553,11/04/2020,west
vermilion morsel,$4.99 ,527,11/04/2020,north
vermilion morsel,$4.99 ,594,11/04/2020,south
vermilion morsel,$4.99 ,535,11/04/2020,east
vermilion morsel,$4.99 ,555,11/04/2020,west
lapis morsel,$1.99 ,562,11/04/2020,north
lapis morsel,$1.99 ,582,11/04/2020,south
lapis morsel,$1.99 ,540,11/04/2020,east
lapis morsel,$1.99 ,582,11/04/2020,west
pink morsel,$3.00 ,548,11/05/2020,north
pink morsel,$3.00 ,535,11/05/2020,south
pink morsel,$3.00 ,562,11/05/2020,east
pink morsel,$3.00 ,513,11/05/2020,west
gold morsel,$9.99 ,583,11/05/2020,north
gold morsel,$9.99 ,556,11/05/2020,south
gold morsel,$9.99 ,534,11/05/2020,east
gold morsel,$9.99 ,575,11/05/2020,west
magenta morsel,$2.50 ,537,11/05/2020,north
magenta morsel,$2.50 ,534,11/05/2020,south
magenta morsel,$2.50 ,593,11/05/2020,east
magenta morsel,$2.50 ,596,11/05/2020,west
chartreuse morsel,$3.00 ,592,11/05/2020,north
chartreuse morsel,$3.00 ,591,11/05/2020,south
chartreuse morsel,$3.00 ,598,11/05/2020,east
chartreuse morsel,$3.00 ,588,11/05/2020,west
periwinkle morsel,$1.25 ,512,11/05/2020,north
periwinkle morsel,$1.25 ,552,11/05/2020,south
periwinkle morsel,$1.25 ,526,11/05/2020,east
periwinkle morsel,$1.25 ,538,11/05/2020,west
vermilion morsel,$4.99 ,569,11/05/2020,north
vermilion morsel,$4.99 ,578,11/05/2020,south
vermilion morsel,$4.99 ,522,11/05/2020,east
vermilion morsel,$4.99 ,521,11/05/2020,west
lapis morsel,$1.99 ,551,11/05/2020,north
lapis morsel,$1.99 ,583,11/05/2020,south
lapis morsel,$1.99 ,582,11/05/2020,east
lapis morsel,$1.99 ,590,11/05/2020,west
pink morsel,$3.00 ,575,11/06/2020,north
pink morsel,$3.00 ,533,11/06/2020,south
pink morsel,$3.00 ,553,11/06/2020,east
pink morsel,$3.00 ,525,11/06/2020,west
gold morsel,$9.99 ,587,11/06/2020,north
gold morsel,$9.99 ,595,11/06/2020,south
gold morsel,$9.99 ,534,11/06/2020,east
gold morsel,$9.99 ,536,11/06/2020,west
magenta morsel,$2.50 ,563,11/06/2020,north
magenta morsel,$2.50 ,510,11/06/2020,south
magenta morsel,$2.50 ,535,11/06/2020,east
magenta morsel,$2.50 ,505,11/06/2020,west
chartreuse morsel,$3.00 ,527,11/06/2020,north
chartreuse morsel,$3.00 ,557,11/06/2020,south
chartreuse morsel,$3.00 ,515,11/06/2020,east
chartreuse morsel,$3.00 ,544,11/06/2020,west
periwinkle morsel,$1.25 ,516,11/06/2020,north
periwinkle morsel,$1.25 ,595,11/06/2020,south
periwinkle morsel,$1.25 ,579,11/06/2020,east
periwinkle morsel,$1.25 ,551,11/06/2020,west
vermilion morsel,$4.99 ,529,11/06/2020,north
vermilion morsel,$4.99 ,539,11/06/2020,south
vermilion morsel,$4.99 ,536,11/06/2020,east
vermilion morsel,$4.99 ,512,11/06/2020,west
lapis morsel,$1.99 ,597,11/06/2020,north
lapis morsel,$1.99 ,531,11/06/2020,south
lapis morsel,$1.99 ,535,11/06/2020,east
lapis morsel,$1.99 ,502,11/06/2020,west
pink morsel,$3.00 ,551,11/07/2020,north
pink morsel,$3.00 ,547,11/07/2020,south
pink morsel,$3.00 ,529,11/07/2020,east
pink morsel,$3.00 ,586,11/07/2020,west
gold morsel,$9.99 ,558,11/07/2020,north
gold morsel,$9.99 ,560,11/07/2020,south
gold morsel,$9.99 ,515,11/07/2020,east
gold morsel,$9.99 ,503,11/07/2020,west
magenta morsel,$2.50 ,524,11/07/2020,north
magenta morsel,$2.50 ,590,11/07/2020,south
magenta morsel,$2.50 ,581,11/07/2020,east
magenta morsel,$2.50 ,510,11/07/2020,west
chartreuse morsel,$3.00 ,531,11/07/2020,north
chartreuse morsel,$3.00 ,573,11/07/2020,south
chartreuse morsel,$3.00 ,552,11/07/2020,east
chartreuse morsel,$3.00 ,586,11/07/2020,west
periwinkle morsel,$1.25 ,563,11/07/2020,north
periwinkle morsel,$1.25 ,549,11/07/2020,south
periwinkle morsel,$1.25 ,594,11/07/2020,east
periwinkle morsel,$1.25 ,556,11/07/2020,west
vermilion morsel,$4.99 ,514,11/07/2020,north
vermilion morsel,$4.99 ,557,11/07/2020,south
vermilion morsel,$4.99 ,570,11/07/2020,east
vermilion morsel,$4.99 ,591,11/07/2020,west
lapis morsel,$1.99 ,534,11/07/2020,north
lapis morsel,$1.99 ,580,11/07/2020,south
lapis morsel,$1.99 ,526,11/07/2020,east
lapis morsel,$1.99 ,511,11/07/2020,west
pink morsel,$3.00 ,595,11/08/2020,north
pink morsel,$3.00 ,565,11/08/2020,south
pink morsel,$3.00 ,527,11/08/2020,east
pink morsel,$3.00 ,578,11/08/2020,west
gold morsel,$9.99 ,543,11/08/2020,north
gold morsel,$9.99 ,529,11/08/2020,south
gold morsel,$9.99 ,576,11/08/2020,east
gold morsel,$9.99 ,559,11/08/2020,west
magenta morsel,$2.50 ,505,11/08/2020,north
magenta morsel,$2.50 ,532,11/08/2020,south
magenta morsel,$2.50 ,574,11/08/2020,east
magenta morsel,$2.50 ,533,11/08/2020,west
chartreuse morsel,$3.00 ,558,11/08/2020,north
chartreuse morsel,$3.00 ,570,11/08/2020,south
chartreuse morsel,$3.00 ,505,11/08/2020,east
chartreuse morsel,$3.00 ,560,11/08/2020,west
periwinkle morsel,$1.25 ,511,11/08/2020,north
periwinkle morsel,$1.25 ,597,11/08/2020,south
periwinkle morsel,$1.25 ,576,11/08/2020,east
periwinkle morsel,$1.25 ,583,11/08/2020,west
vermilion morsel,$4.99 ,530,11/08/2020,north
vermilion morsel,$4.99 ,584,11/08/2020,south
vermilion morsel,$4.99 ,561,11/08/2020,east
vermilion morsel,$4.99 ,593,11/08/2020,west
lapis morsel,$1.99 ,522,11/08/2020,north
lapis morsel,$1.99 ,516,11/08/2020,south
lapis morsel,$1.99 ,527,11/08/2020,east
lapis morsel,$1.99 ,558,11/08/2020,west
pink morsel,$3.00 ,596,11/09/2020,north
pink morsel,$3.00 ,531,11/09/2020,south
pink morsel,$3.00 ,531,11/09/2020,east
pink morsel,$3.00 ,504,11/09/2020,west
gold morsel,$9.99 ,540,11/09/2020,north
gold morsel,$9.99 ,592,11/09/2020,south
gold morsel,$9.99 ,528,11/09/2020,east
gold morsel,$9.99 ,518,11/09/2020,west
magenta morsel,$2.50 ,583,11/09/2020,north
magenta morsel,$2.50 ,534,11/09/2020,south
magenta morsel,$2.50 ,570,11/09/2020,east
magenta morsel,$2.50 ,541,11/09/2020,west
chartreuse morsel,$3.00 ,573,11/09/2020,north
chartreuse morsel,$3.00 ,600,11/09/2020,south
chartreuse morsel,$3.00 ,547,11/09/2020,east
chartreuse morsel,$3.00 ,506,11/09/2020,west
periwinkle morsel,$1.25 ,568,11/09/2020,north
periwinkle morsel,$1.25 ,592,11/09/2020,south
periwinkle morsel,$1.25 ,509,11/09/2020,east
periwinkle morsel,$1.25 ,559,11/09/2020,west
vermilion morsel,$4.99 ,568,11/09/2020,north
vermilion morsel,$4.99 ,569,11/09/2020,south
vermilion morsel,$4.99 ,536,11/09/2020,east
vermilion morsel,$4.99 ,523,11/09/2020,west
lapis morsel,$1.99 ,510,11/09/2020,north
lapis morsel,$1.99 ,554,11/09/2020,south
lapis morsel,$1.99 ,585,11/09/2020,east
lapis morsel,$1.99 ,583,11/09/2020,west
pink morsel,$3.00 ,546,11/10/2020,north
pink morsel,$3.00 ,578,11/10/2020,south
pink morsel,$3.00 ,565,11/10/2020,east
pink morsel,$3.00 ,546,11/10/2020,west
gold morsel,$9.99 ,525,11/10/2020,north
gold morsel,$9.99 ,563,11/10/2020,south
gold morsel,$9.99 ,515,11/10/2020,east
gold morsel,$9.99 ,574,11/10/2020,west
magenta morsel,$2.50 ,500,11/10/2020,north
magenta morsel,$2.50 ,530,11/10/2020,south
magenta morsel,$2.50 ,504,11/10/2020,east
magenta morsel,$2.50 ,519,11/10/2020,west
chartreuse morsel,$3.00 ,522,11/10/2020,north
chartreuse morsel,$3.00 ,525,11/10/2020,south
chartreuse morsel,$3.00 ,504,11/10/2020,east
chartreuse morsel,$3.00 ,561,11/10/2020,west
periwinkle morsel,$1.25 ,517,11/10/2020,north
periwinkle morsel,$1.25 ,576,11/10/2020,south
periwinkle morsel,$1.25 ,580,11/10/2020,east
periwinkle morsel,$1.25 ,568,11/10/2020,west
vermilion morsel,$4.99 ,553,11/10/2020,north
vermilion morsel,$4.99 ,538,11/10/2020,south
vermilion morsel,$4.99 ,579,11/10/2020,east
vermilion morsel,$4.99 ,551,11/10/2020,west
lapis morsel,$1.99 ,561,11/10/2020,north
lapis morsel,$1.99 ,527,11/10/2020,south
lapis morsel,$1.99 ,583,11/10/2020,east
lapis morsel,$1.99 ,579,11/10/2020,west
pink morsel,$3.00 ,565,11/11/2020,north
pink morsel,$3.00 ,511,11/11/2020,south
pink morsel,$3.00 ,577,11/11/2020,east
pink morsel,$3.00 ,563,11/11/2020,west
gold morsel,$9.99 ,501,11/11/2020,north
gold morsel,$9.99 ,583,11/11/2020,south
gold morsel,$9.99 ,527,11/11/2020,east
gold morsel,$9.99 ,539,11/11/2020,west
magenta morsel,$2.50 ,562,11/11/2020,north
magenta morsel,$2.50 ,596,11/11/2020,south
magenta morsel,$2.50 ,592,11/11/2020,east
magenta morsel,$2.50 ,583,11/11/2020,west
chartreuse morsel,$3.00 ,542,11/11/2020,north
chartreuse morsel,$3.00 ,567,11/11/2020,south
chartreuse morsel,$3.00 ,590,11/11/2020,east
chartreuse morsel,$3.00 ,566,11/11/2020,west
periwinkle morsel,$1.25 ,502,11/11/2020,north
periwinkle morsel,$1.25 ,531,11/11/2020,south
periwinkle morsel,$1.25 ,507,11/11/2020,east
periwinkle morsel,$1.25 ,587,11/11/2020,west
vermilion morsel,$4.99 ,547,11/11/2020,north
vermilion morsel,$4.99 ,590,11/11/2020,south
vermilion morsel,$4.99 ,535,11/11/2020,east
vermilion morsel,$4.99 ,544,11/11/2020,west
lapis morsel,$1.99 ,531,11/11/2020,north
lapis morsel,$1.99 ,551,11/11/2020,south
lapis morsel,$1.99 ,538,11/11/2020,east
lapis morsel,$1.99 ,576,11/11/2020,west
pink morsel,$3.00 ,571,11/12/2020,north
pink morsel,$3.00 ,532,11/12/2020,south
pink morsel,$3.00 ,562,11/12/2020,east
pink morsel,$3.00 ,505,11/12/2020,west
gold morsel,$9.99 ,526,11/12/2020,north
gold morsel,$9.99 ,598,11/12/2020,south
gold morsel,$9.99 ,528,11/12/2020,east
gold morsel,$9.99 ,566,11/12/2020,west
magenta morsel,$2.50 ,518,11/12/2020,north
magenta morsel,$2.50 ,538,11/12/2020,south
magenta morsel,$2.50 ,527,11/12/2020,east
magenta morsel,$2.50 ,600,11/12/2020,west
chartreuse morsel,$3.00 ,560,11/12/2020,north
chartreuse morsel,$3.00 ,536,11/12/2020,south
chartreuse morsel,$3.00 ,576,11/12/2020,east
chartreuse morsel,$3.00 ,595,11/12/2020,west
periwinkle morsel,$1.25 ,586,11/12/2020,north
periwinkle morsel,$1.25 ,532,11/12/2020,south
periwinkle morsel,$1.25 ,502,11/12/2020,east
periwinkle morsel,$1.25 ,545,11/12/2020,west
vermilion morsel,$4.99 ,513,11/12/2020,north
vermilion morsel,$4.99 ,504,11/12/2020,south
vermilion morsel,$4.99 ,519,11/12/2020,east
vermilion morsel,$4.99 ,594,11/12/2020,west
lapis morsel,$1.99 ,506,11/12/2020,north
lapis morsel,$1.99 ,578,11/12/2020,south
lapis morsel,$1.99 ,530,11/12/2020,east
lapis morsel,$1.99 ,524,11/12/2020,west
pink morsel,$3.00 ,527,11/13/2020,north
pink morsel,$3.00 ,507,11/13/2020,south
pink morsel,$3.00 ,559,11/13/2020,east
pink morsel,$3.00 ,545,11/13/2020,west
gold morsel,$9.99 ,517,11/13/2020,north
gold morsel,$9.99 ,599,11/13/2020,south
gold morsel,$9.99 ,516,11/13/2020,east
gold morsel,$9.99 ,561,11/13/2020,west
magenta morsel,$2.50 ,575,11/13/2020,north
magenta morsel,$2.50 ,519,11/13/2020,south
magenta morsel,$2.50 ,543,11/13/2020,east
magenta morsel,$2.50 ,583,11/13/2020,west
chartreuse morsel,$3.00 ,599,11/13/2020,north
chartreuse morsel,$3.00 ,535,11/13/2020,south
chartreuse morsel,$3.00 ,519,11/13/2020,east
chartreuse morsel,$3.00 ,547,11/13/2020,west
periwinkle morsel,$1.25 ,530,11/13/2020,north
periwinkle morsel,$1.25 ,502,11/13/2020,south
periwinkle morsel,$1.25 ,573,11/13/2020,east
periwinkle morsel,$1.25 ,564,11/13/2020,west
vermilion morsel,$4.99 ,560,11/13/2020,north
vermilion morsel,$4.99 ,515,11/13/2020,south
vermilion morsel,$4.99 ,558,11/13/2020,east
vermilion morsel,$4.99 ,596,11/13/2020,west
lapis morsel,$1.99 ,596,11/13/2020,north
lapis morsel,$1.99 ,593,11/13/2020,south
lapis morsel,$1.99 ,560,11/13/2020,east
lapis morsel,$1.99 ,547,11/13/2020,west
pink morsel,$3.00 ,583,11/14/2020,north
pink morsel,$3.00 ,514,11/14/2020,south
pink morsel,$3.00 ,534,11/14/2020,east
pink morsel,$3.00 ,519,11/14/2020,west
gold morsel,$9.99 ,593,11/14/2020,north
gold morsel,$9.99 ,565,11/14/2020,south
gold morsel,$9.99 ,579,11/14/2020,east
gold morsel,$9.99 ,506,11/14/2020,west
magenta morsel,$2.50 ,516,11/14/2020,north
magenta morsel,$2.50 ,544,11/14/2020,south
magenta morsel,$2.50 ,551,11/14/2020,east
magenta morsel,$2.50 ,527,11/14/2020,west
chartreuse morsel,$3.00 ,583,11/14/2020,north
chartreuse morsel,$3.00 ,525,11/14/2020,south
chartreuse morsel,$3.00 ,521,11/14/2020,east
chartreuse morsel,$3.00 ,548,11/14/2020,west
periwinkle morsel,$1.25 ,598,11/14/2020,north
periwinkle morsel,$1.25 ,555,11/14/2020,south
periwinkle morsel,$1.25 ,563,11/14/2020,east
periwinkle morsel,$1.25 ,565,11/14/2020,west
vermilion morsel,$4.99 ,541,11/14/2020,north
vermilion morsel,$4.99 ,591,11/14/2020,south
vermilion morsel,$4.99 ,576,11/14/2020,east
vermilion morsel,$4.99 ,550,11/14/2020,west
lapis morsel,$1.99 ,559,11/14/2020,north
lapis morsel,$1.99 ,522,11/14/2020,south
lapis morsel,$1.99 ,537,11/14/2020,east
lapis morsel,$1.99 ,600,11/14/2020,west
pink morsel,$3.00 ,562,11/15/2020,north
pink morsel,$3.00 ,546,11/15/2020,south
pink morsel,$3.00 ,598,11/15/2020,east
pink morsel,$3.00 ,553,11/15/2020,west
gold morsel,$9.99 ,544,11/15/2020,north
gold morsel,$9.99 ,569,11/15/2020,south
gold morsel,$9.99 ,594,11/15/2020,east
gold morsel,$9.99 ,595,11/15/2020,west
magenta morsel,$2.50 ,536,11/15/2020,north
magenta morsel,$2.50 ,532,11/15/2020,south
magenta morsel,$2.50 ,561,11/15/2020,east
magenta morsel,$2.50 ,586,11/15/2020,west
chartreuse morsel,$3.00 ,507,11/15/2020,north
chartreuse morsel,$3.00 ,556,11/15/2020,south
chartreuse morsel,$3.00 ,547,11/15/2020,east
chartreuse morsel,$3.00 ,515,11/15/2020,west
periwinkle morsel,$1.25 ,516,11/15/2020,north
periwinkle morsel,$1.25 ,560,11/15/2020,south
periwinkle morsel,$1.25 ,524,11/15/2020,east
periwinkle morsel,$1.25 ,562,11/15/2020,west
vermilion morsel,$4.99 ,561,11/15/2020,north
vermilion morsel,$4.99 ,500,11/15/2020,south
vermilion morsel,$4.99 ,536,11/15/2020,east
vermilion morsel,$4.99 ,596,11/15/2020,west
lapis morsel,$1.99 ,525,11/15/2020,north
lapis morsel,$1.99 ,532,11/15/2020,south
lapis morsel,$1.99 ,515,11/15/2020,east
lapis morsel,$1.99 ,551,11/15/2020,west
pink morsel,$3.00 ,591,11/16/2020,north
pink morsel,$3.00 ,557,11/16/2020,south
pink morsel,$3.00 ,542,11/16/2020,east
pink morsel,$3.00 ,575,11/16/2020,west
gold morsel,$9.99 ,541,11/16/2020,north
gold morsel,$9.99 ,533,11/16/2020,south
gold morsel,$9.99 ,554,11/16/2020,east
gold morsel,$9.99 ,595,11/16/2020,west
magenta morsel,$2.50 ,593,11/16/2020,north
magenta morsel,$2.50 ,529,11/16/2020,south
magenta morsel,$2.50 ,579,11/16/2020,east
magenta morsel,$2.50 ,523,11/16/2020,west
chartreuse morsel,$3.00 ,582,11/16/2020,north
chartreuse morsel,$3.00 ,557,11/16/2020,south
chartreuse morsel,$3.00 ,583,11/16/2020,east
chartreuse morsel,$3.00 ,558,11/16/2020,west
periwinkle morsel,$1.25 ,591,11/16/2020,north
periwinkle morsel,$1.25 ,579,11/16/2020,south
periwinkle morsel,$1.25 ,588,11/16/2020,east
periwinkle morsel,$1.25 ,579,11/16/2020,west
vermilion morsel,$4.99 ,514,11/16/2020,north
vermilion morsel,$4.99 ,540,11/16/2020,south
vermilion morsel,$4.99 ,588,11/16/2020,east
vermilion morsel,$4.99 ,500,11/16/2020,west
lapis morsel,$1.99 ,542,11/16/2020,north
lapis morsel,$1.99 ,543,11/16/2020,south
lapis morsel,$1.99 ,559,11/16/2020,east
lapis morsel,$1.99 ,576,11/16/2020,west
pink morsel,$3.00 ,562,11/17/2020,north
pink morsel,$3.00 ,507,11/17/2020,south
pink morsel,$3.00 ,578,11/17/2020,east
pink morsel,$3.00 ,510,11/17/2020,west
gold morsel,$9.99 ,600,11/17/2020,north
gold morsel,$9.99 ,549,11/17/2020,south
gold morsel,$9.99 ,509,11/17/2020,east
gold morsel,$9.99 ,579,11/17/2020,west
magenta morsel,$2.50 ,573,11/17/2020,north
magenta morsel,$2.50 ,600,11/17/2020,south
magenta morsel,$2.50 ,502,11/17/2020,east
magenta morsel,$2.50 ,539,11/17/2020,west
chartreuse morsel,$3.00 ,585,11/17/2020,north
chartreuse morsel,$3.00 ,545,11/17/2020,south
chartreuse morsel,$3.00 ,509,11/17/2020,east
chartreuse morsel,$3.00 ,571,11/17/2020,west
periwinkle morsel,$1.25 ,505,11/17/2020,north
periwinkle morsel,$1.25 ,551,11/17/2020,south
periwinkle morsel,$1.25 ,583,11/17/2020,east
periwinkle morsel,$1.25 ,507,11/17/2020,west
vermilion morsel,$4.99 ,528,11/17/2020,north
vermilion morsel,$4.99 ,551,11/17/2020,south
vermilion morsel,$4.99 ,559,11/17/2020,east
vermilion morsel,$4.99 ,533,11/17/2020,west
lapis morsel,$1.99 ,578,11/17/2020,north
lapis morsel,$1.99 ,577,11/17/2020,south
lapis morsel,$1.99 ,532,11/17/2020,east
lapis morsel,$1.99 ,531,11/17/2020,west
pink morsel,$3.00 ,566,11/18/2020,north
pink morsel,$3.00 ,590,11/18/2020,south
pink morsel,$3.00 ,584,11/18/2020,east
pink morsel,$3.00 ,554,11/18/2020,west
gold morsel,$9.99 ,587,11/18/2020,north
gold morsel,$9.99 ,574,11/18/2020,south
gold morsel,$9.99 ,590,11/18/2020,east
gold morsel,$9.99 ,540,11/18/2020,west
magenta morsel,$2.50 ,545,11/18/2020,north
magenta morsel,$2.50 ,577,11/18/2020,south
magenta morsel,$2.50 ,524,11/18/2020,east
magenta morsel,$2.50 ,578,11/18/2020,west
chartreuse morsel,$3.00 ,559,11/18/2020,north
chartreuse morsel,$3.00 ,595,11/18/2020,south
chartreuse morsel,$3.00 ,558,11/18/2020,east
chartreuse morsel,$3.00 ,532,11/18/2020,west
periwinkle morsel,$1.25 ,530,11/18/2020,north
periwinkle morsel,$1.25 ,544,11/18/2020,south
periwinkle morsel,$1.25 ,536,11/18/2020,east
periwinkle morsel,$1.25 ,512,11/18/2020,west
vermilion morsel,$4.99 ,570,11/18/2020,north
vermilion morsel,$4.99 ,577,11/18/2020,south
vermilion morsel,$4.99 ,505,11/18/2020,east
vermilion morsel,$4.99 ,505,11/18/2020,west
lapis morsel,$1.99 ,502,11/18/2020,north
lapis morsel,$1.99 ,580,11/18/2020,south
