product,price,quantity,date,region
periwinkle morsel,$1.25 ,589,6/30/2019,south
periwinkle morsel,$1.25 ,599,6/30/2019,east
periwinkle morsel,$1.25 ,598,6/30/2019,west
vermilion morsel,$4.99 ,576,6/30/2019,north
vermilion morsel,$4.99 ,537,6/30/2019,south
vermilion morsel,$4.99 ,504,6/30/2019,east
vermilion morsel,$4.99 ,599,6/30/2019,west
lapis morsel,$1.99 ,569,6/30/2019,north
lapis morsel,$1.99 ,525,6/30/2019,south
lapis morsel,$1.99 ,589,6/30/2019,east
lapis morsel,$1.99 ,580,6/30/2019,west
pink morsel,$3.00 ,548,7/1/2019,north
pink morsel,$3.00 ,553,7/1/2019,south
pink morsel,$3.00 ,553,7/1/2019,east
pink morsel,$3.00 ,548,7/1/2019,west
gold morsel,$9.99 ,588,7/1/2019,north
gold morsel,$9.99 ,527,7/1/2019,south
gold morsel,$9.99 ,559,7/1/2019,east
gold morsel,$9.99 ,578,7/1/2019,west
magenta morsel,$2.50 ,514,7/1/2019,north
magenta morsel,$2.50 ,557,7/1/2019,south
magenta morsel,$2.50 ,564,7/1/2019,east
magenta morsel,$2.50 ,559,7/1/2019,west
chartreuse morsel,$3.00 ,535,7/1/2019,north
chartreuse morsel,$3.00 ,553,7/1/2019,south
chartreuse morsel,$3.00 ,513,7/1/2019,east
chartreuse morsel,$3.00 ,529,7/1/2019,west
periwinkle morsel,$1.25 ,513,7/1/2019,north
periwinkle morsel,$1.25 ,583,7/1/2019,south
periwinkle morsel,$1.25 ,546,7/1/2019,east
periwinkle morsel,$1.25 ,569,7/1/2019,west
vermilion morsel,$4.99 ,551,7/1/2019,north
vermilion morsel,$4.99 ,560,7/1/2019,south
vermilion morsel,$4.99 ,523,7/1/2019,east
vermilion morsel,$4.99 ,570,7/1/2019,west
lapis morsel,$1.99 ,541,7/1/2019,north
lapis morsel,$1.99 ,594,7/1/2019,south
lapis morsel,$1.99 ,527,7/1/2019,east
lapis morsel,$1.99 ,560,7/1/2019,west
pink morsel,$3.00 ,552,7/2/2019,north
pink morsel,$3.00 ,522,7/2/2019,south
pink morsel,$3.00 ,562,7/2/2019,east
pink morsel,$3.00 ,559,7/2/2019,west
gold morsel,$9.99 ,563,7/2/2019,north
gold morsel,$9.99 ,511,7/2/2019,south
gold morsel,$9.99 ,501,7/2/2019,east
gold morsel,$9.99 ,589,7/2/2019,west
magenta morsel,$2.50 ,512,7/2/2019,north
magenta morsel,$2.50 ,515,7/2/2019,south
magenta morsel,$2.50 ,557,7/2/2019,east
magenta morsel,$2.50 ,579,7/2/2019,west
chartreuse morsel,$3.00 ,523,7/2/2019,north
chartreuse morsel,$3.00 ,541,7/2/2019,south
chartreuse morsel,$3.00 ,514,7/2/2019,east
chartreuse morsel,$3.00 ,576,7/2/2019,west
periwinkle morsel,$1.25 ,597,7/2/2019,north
periwinkle morsel,$1.25 ,535,7/2/2019,south
periwinkle morsel,$1.25 ,527,7/2/2019,east
periwinkle morsel,$1.25 ,512,7/2/2019,west
vermilion morsel,$4.99 ,571,7/2/2019,north
vermilion morsel,$4.99 ,596,7/2/2019,south
vermilion morsel,$4.99 ,555,7/2/2019,east
vermilion morsel,$4.99 ,550,7/2/2019,west
lapis morsel,$1.99 ,581,7/2/2019,north
lapis morsel,$1.99 ,522,7/2/2019,south
lapis morsel,$1.99 ,576,7/2/2019,east
lapis morsel,$1.99 ,544,7/2/2019,west
pink morsel,$3.00 ,590,7/3/2019,north
pink morsel,$3.00 ,563,7/3/2019,south
pink morsel,$3.00 ,568,7/3/2019,east
pink morsel,$3.00 ,600,7/3/2019,west
gold morsel,$9.99 ,510,7/3/2019,north
gold morsel,$9.99 ,517,7/3/2019,south
gold morsel,$9.99 ,588,7/3/2019,east
gold morsel,$9.99 ,504,7/3/2019,west
magenta morsel,$2.50 ,529,7/3/2019,north
magenta morsel,$2.50 ,538,7/3/2019,south
magenta morsel,$2.50 ,536,7/3/2019,east
magenta morsel,$2.50 ,560,7/3/2019,west
chartreuse morsel,$3.00 ,573,7/3/2019,north
chartreuse morsel,$3.00 ,544,7/3/2019,south
chartreuse morsel,$3.00 ,555,7/3/2019,east
chartreuse morsel,$3.00 ,586,7/3/2019,west
periwinkle morsel,$1.25 ,506,7/3/2019,north
periwinkle morsel,$1.25 ,545,7/3/2019,south
periwinkle morsel,$1.25 ,557,7/3/2019,east
periwinkle morsel,$1.25 ,583,7/3/2019,west
vermilion morsel,$4.99 ,549,7/3/2019,north
vermilion morsel,$4.99 ,563,7/3/2019,south
vermilion morsel,$4.99 ,555,7/3/2019,east
vermilion morsel,$4.99 ,508,7/3/2019,west
lapis morsel,$1.99 ,540,7/3/2019,north
lapis morsel,$1.99 ,535,7/3/2019,south
lapis morsel,$1.99 ,544,7/3/2019,east
lapis morsel,$1.99 ,515,7/3/2019,west
pink morsel,$3.00 ,594,7/4/2019,north
pink morsel,$3.00 ,582,7/4/2019,south
pink morsel,$3.00 ,509,7/4/2019,east
pink morsel,$3.00 ,527,7/4/2019,west
gold morsel,$9.99 ,508,7/4/2019,north
gold morsel,$9.99 ,574,7/4/2019,south
gold morsel,$9.99 ,530,7/4/2019,east
gold morsel,$9.99 ,562,7/4/2019,west
magenta morsel,$2.50 ,539,7/4/2019,north
magenta morsel,$2.50 ,571,7/4/2019,south
magenta morsel,$2.50 ,538,7/4/2019,east
magenta morsel,$2.50 ,538,7/4/2019,west
chartreuse morsel,$3.00 ,516,7/4/2019,north
chartreuse morsel,$3.00 ,575,7/4/2019,south
chartreuse morsel,$3.00 ,560,7/4/2019,east
chartreuse morsel,$3.00 ,530,7/4/2019,west
periwinkle morsel,$1.25 ,510,7/4/2019,north
periwinkle morsel,$1.25 ,531,7/4/2019,south
periwinkle morsel,$1.25 ,587,7/4/2019,east
periwinkle morsel,$1.25 ,577,7/4/2019,west
vermilion morsel,$4.99 ,514,7/4/2019,north
vermilion morsel,$4.99 ,526,7/4/2019,south
vermilion morsel,$4.99 ,583,7/4/2019,east
vermilion morsel,$4.99 ,548,7/4/2019,west
lapis morsel,$1.99 ,589,7/4/2019,north
lapis morsel,$1.99 ,570,7/4/2019,south
lapis morsel,$1.99 ,546,7/4/2019,east
lapis morsel,$1.99 ,509,7/4/2019,west
pink morsel,$3.00 ,506,7/5/2019,north
pink morsel,$3.00 ,518,7/5/2019,south
pink morsel,$3.00 ,516,7/5/2019,east
pink morsel,$3.00 ,511,7/5/2019,west
gold morsel,$9.99 ,533,7/5/2019,north
gold morsel,$9.99 ,548,7/5/2019,south
gold morsel,$9.99 ,514,7/5/2019,east
gold morsel,$9.99 ,595,7/5/2019,west
magenta morsel,$2.50 ,542,7/5/2019,north
magenta morsel,$2.50 ,586,7/5/2019,south
magenta morsel,$2.50 ,504,7/5/2019,east
magenta morsel,$2.50 ,557,7/5/2019,west
chartreuse morsel,$3.00 ,570,7/5/2019,north
chartreuse morsel,$3.00 ,536,7/5/2019,south
chartreuse morsel,$3.00 ,535,7/5/2019,east
chartreuse morsel,$3.00 ,569,7/5/2019,west
periwinkle morsel,$1.25 ,596,7/5/2019,north
periwinkle morsel,$1.25 ,569,7/5/2019,south
periwinkle morsel,$1.25 ,580,7/5/2019,east
periwinkle morsel,$1.25 ,577,7/5/2019,west
vermilion morsel,$4.99 ,569,7/5/2019,north
vermilion morsel,$4.99 ,587,7/5/2019,south
vermilion morsel,$4.99 ,550,7/5/2019,east
vermilion morsel,$4.99 ,550,7/5/2019,west
lapis morsel,$1.99 ,576,7/5/2019,north
lapis morsel,$1.99 ,552,7/5/2019,south
lapis morsel,$1.99 ,530,7/5/2019,east
lapis morsel,$1.99 ,577,7/5/2019,west
pink morsel,$3.00 ,597,7/6/2019,north
pink morsel,$3.00 ,526,7/6/2019,south
pink morsel,$3.00 ,593,7/6/2019,east
pink morsel,$3.00 ,568,7/6/2019,west
gold morsel,$9.99 ,591,7/6/2019,north
gold morsel,$9.99 ,506,7/6/2019,south
gold morsel,$9.99 ,560,7/6/2019,east
gold morsel,$9.99 ,581,7/6/2019,west
magenta morsel,$2.50 ,536,7/6/2019,north
magenta morsel,$2.50 ,569,7/6/2019,south
magenta morsel,$2.50 ,501,7/6/2019,east
magenta morsel,$2.50 ,503,7/6/2019,west
chartreuse morsel,$3.00 ,529,7/6/2019,north
chartreuse morsel,$3.00 ,515,7/6/2019,south
chartreuse morsel,$3.00 ,524,7/6/2019,east
chartreuse morsel,$3.00 ,532,7/6/2019,west
periwinkle morsel,$1.25 ,573,7/6/2019,north
periwinkle morsel,$1.25 ,522,7/6/2019,south
periwinkle morsel,$1.25 ,598,7/6/2019,east
periwinkle morsel,$1.25 ,550,7/6/2019,west
vermilion morsel,$4.99 ,563,7/6/2019,north
vermilion morsel,$4.99 ,505,7/6/2019,south
vermilion morsel,$4.99 ,550,7/6/2019,east
vermilion morsel,$4.99 ,505,7/6/2019,west
lapis morsel,$1.99 ,594,7/6/2019,north
lapis morsel,$1.99 ,585,7/6/2019,south
lapis morsel,$1.99 ,520,7/6/2019,east
lapis morsel,$1.99 ,543,7/6/2019,west
pink morsel,$3.00 ,529,7/7/2019,north
pink morsel,$3.00 ,531,7/7/2019,south
pink morsel,$3.00 ,548,7/7/2019,east
pink morsel,$3.00 ,560,7/7/2019,west
gold morsel,$9.99 ,580,7/7/2019,north
gold morsel,$9.99 ,589,7/7/2019,south
gold morsel,$9.99 ,548,7/7/2019,east
gold morsel,$9.99 ,508,7/7/2019,west
magenta morsel,$2.50 ,522,7/7/2019,north
magenta morsel,$2.50 ,595,7/7/2019,south
magenta morsel,$2.50 ,593,7/7/2019,east
magenta morsel,$2.50 ,554,7/7/2019,west
chartreuse morsel,$3.00 ,508,7/7/2019,north
chartreuse morsel,$3.00 ,539,7/7/2019,south
chartreuse morsel,$3.00 ,561,7/7/2019,east
chartreuse morsel,$3.00 ,583,7/7/2019,west
periwinkle morsel,$1.25 ,509,7/7/2019,north
periwinkle morsel,$1.25 ,579,7/7/2019,south
periwinkle morsel,$1.25 ,579,7/7/2019,east
periwinkle morsel,$1.25 ,501,7/7/2019,west
vermilion morsel,$4.99 ,513,7/7/2019,north
vermilion morsel,$4.99 ,501,7/7/2019,south
vermilion morsel,$4.99 ,520,7/7/2019,east
vermilion morsel,$4.99 ,500,7/7/2019,west
lapis morsel,$1.99 ,531,7/7/2019,north
lapis morsel,$1.99 ,575,7/7/2019,south
lapis morsel,$1.99 ,589,7/7/2019,east
lapis morsel,$1.99 ,589,7/7/2019,west
pink morsel,$3.00 ,538,7/8/2019,north
pink morsel,$3.00 ,568,7/8/2019,south
pink morsel,$3.00 ,599,7/8/2019,east
pink morsel,$3.00 ,590,7/8/2019,west
gold morsel,$9.99 ,516,7/8/2019,north
gold morsel,$9.99 ,518,7/8/2019,south
gold morsel,$9.99 ,551,7/8/2019,east
gold morsel,$9.99 ,541,7/8/2019,west
magenta morsel,$2.50 ,562,7/8/2019,north
magenta morsel,$2.50 ,543,7/8/2019,south
magenta morsel,$2.50 ,576,7/8/2019,east
magenta morsel,$2.50 ,515,7/8/2019,west
chartreuse morsel,$3.00 ,541,7/8/2019,north
chartreuse morsel,$3.00 ,500,7/8/2019,south
chartreuse morsel,$3.00 ,595,7/8/2019,east
chartreuse morsel,$3.00 ,549,7/8/2019,west
periwinkle morsel,$1.25 ,525,7/8/2019,north
periwinkle morsel,$1.25 ,599,7/8/2019,south
periwinkle morsel,$1.25 ,597,7/8/2019,east
periwinkle morsel,$1.25 ,571,7/8/2019,west
vermilion morsel,$4.99 ,509,7/8/2019,north
vermilion morsel,$4.99 ,554,7/8/2019,south
vermilion morsel,$4.99 ,568,7/8/2019,east
vermilion morsel,$4.99 ,574,7/8/2019,west
lapis morsel,$1.99 ,522,7/8/2019,north
lapis morsel,$1.99 ,527,7/8/2019,south
lapis morsel,$1.99 ,589,7/8/2019,east
lapis morsel,$1.99 ,586,7/8/2019,west
pink morsel,$3.00 ,535,7/9/2019,north
pink morsel,$3.00 ,562,7/9/2019,south
pink morsel,$3.00 ,598,7/9/2019,east
pink morsel,$3.00 ,571,7/9/2019,west
gold morsel,$9.99 ,546,7/9/2019,north
gold morsel,$9.99 ,569,7/9/2019,south
gold morsel,$9.99 ,576,7/9/2019,east
gold morsel,$9.99 ,536,7/9/2019,west
magenta morsel,$2.50 ,530,7/9/2019,north
magenta morsel,$2.50 ,539,7/9/2019,south
magenta morsel,$2.50 ,502,7/9/2019,east
magenta morsel,$2.50 ,565,7/9/2019,west
chartreuse morsel,$3.00 ,523,7/9/2019,north
chartreuse morsel,$3.00 ,570,7/9/2019,south
chartreuse morsel,$3.00 ,556,7/9/2019,east
chartreuse morsel,$3.00 ,584,7/9/2019,west
periwinkle morsel,$1.25 ,523,7/9/2019,north
periwinkle morsel,$1.25 ,586,7/9/2019,south
periwinkle morsel,$1.25 ,554,7/9/2019,east
periwinkle morsel,$1.25 ,533,7/9/2019,west
vermilion morsel,$4.99 ,580,7/9/2019,north
vermilion morsel,$4.99 ,513,7/9/2019,south
vermilion morsel,$4.99 ,577,7/9/2019,east
vermilion morsel,$4.99 ,510,7/9/2019,west
lapis morsel,$1.99 ,558,7/9/2019,north
lapis morsel,$1.99 ,536,7/9/2019,south
lapis morsel,$1.99 ,517,7/9/2019,east
lapis morsel,$1.99 ,529,7/9/2019,west
pink morsel,$3.00 ,585,7/10/2019,north
pink morsel,$3.00 ,500,7/10/2019,south
pink morsel,$3.00 ,544,7/10/2019,east
pink morsel,$3.00 ,600,7/10/2019,west
gold morsel,$9.99 ,585,7/10/2019,north
gold morsel,$9.99 ,556,7/10/2019,south
gold morsel,$9.99 ,563,7/10/2019,east
gold morsel,$9.99 ,574,7/10/2019,west
magenta morsel,$2.50 ,553,7/10/2019,north
magenta morsel,$2.50 ,565,7/10/2019,south
magenta morsel,$2.50 ,580,7/10/2019,east
magenta morsel,$2.50 ,526,7/10/2019,west
chartreuse morsel,$3.00 ,538,7/10/2019,north
chartreuse morsel,$3.00 ,532,7/10/2019,south
chartreuse morsel,$3.00 ,503,7/10/2019,east
chartreuse morsel,$3.00 ,595,7/10/2019,west
periwinkle morsel,$1.25 ,547,7/10/2019,north
periwinkle morsel,$1.25 ,575,7/10/2019,south
periwinkle morsel,$1.25 ,552,7/10/2019,east
periwinkle morsel,$1.25 ,591,7/10/2019,west
vermilion morsel,$4.99 ,566,7/10/2019,north
vermilion morsel,$4.99 ,542,7/10/2019,south
vermilion morsel,$4.99 ,535,7/10/2019,east
vermilion morsel,$4.99 ,559,7/10/2019,west
lapis morsel,$1.99 ,581,7/10/2019,north
lapis morsel,$1.99 ,562,7/10/2019,south
lapis morsel,$1.99 ,576,7/10/2019,east
lapis morsel,$1.99 ,511,7/10/2019,west
pink morsel,$3.00 ,600,7/11/2019,north
pink morsel,$3.00 ,550,7/11/2019,south
pink morsel,$3.00 ,568,7/11/2019,east
pink morsel,$3.00 ,530,7/11/2019,west
gold morsel,$9.99 ,568,7/11/2019,north
gold morsel,$9.99 ,597,7/11/2019,south
gold morsel,$9.99 ,599,7/11/2019,east
gold morsel,$9.99 ,599,7/11/2019,west
magenta morsel,$2.50 ,545,7/11/2019,north
magenta morsel,$2.50 ,565,7/11/2019,south
magenta morsel,$2.50 ,535,7/11/2019,east
magenta morsel,$2.50 ,548,7/11/2019,west
chartreuse morsel,$3.00 ,557,7/11/2019,north
chartreuse morsel,$3.00 ,523,7/11/2019,south
chartreuse morsel,$3.00 ,559,7/11/2019,east
chartreuse morsel,$3.00 ,557,7/11/2019,west
periwinkle morsel,$1.25 ,545,7/11/2019,north
periwinkle morsel,$1.25 ,532,7/11/2019,south
periwinkle morsel,$1.25 ,600,7/11/2019,east
periwinkle morsel,$1.25 ,507,7/11/2019,west
vermilion morsel,$4.99 ,500,7/11/2019,north
vermilion morsel,$4.99 ,576,7/11/2019,south
vermilion morsel,$4.99 ,583,7/11/2019,east
vermilion morsel,$4.99 ,551,7/11/2019,west
lapis morsel,$1.99 ,529,7/11/2019,north
lapis morsel,$1.99 ,596,7/11/2019,south
lapis morsel,$1.99 ,552,7/11/2019,east
lapis morsel,$1.99 ,533,7/11/2019,west
pink morsel,$3.00 ,593,7/12/2019,north
pink morsel,$3.00 ,518,7/12/2019,south
pink morsel,$3.00 ,545,7/12/2019,east
pink morsel,$3.00 ,536,7/12/2019,west
gold morsel,$9.99 ,598,7/12/2019,north
gold morsel,$9.99 ,566,7/12/2019,south
gold morsel,$9.99 ,509,7/12/2019,east
gold morsel,$9.99 ,574,7/12/2019,west
magenta morsel,$2.50 ,596,7/12/2019,north
magenta morsel,$2.50 ,543,7/12/2019,south
magenta morsel,$2.50 ,559,7/12/2019,east
magenta morsel,$2.50 ,561,7/12/2019,west
chartreuse morsel,$3.00 ,526,7/12/2019,north
chartreuse morsel,$3.00 ,524,7/12/2019,south
chartreuse morsel,$3.00 ,597,7/12/2019,east
chartreuse morsel,$3.00 ,584,7/12/2019,west
periwinkle morsel,$1.25 ,507,7/12/2019,north
periwinkle morsel,$1.25 ,516,7/12/2019,south
periwinkle morsel,$1.25 ,598,7/12/2019,east
periwinkle morsel,$1.25 ,547,7/12/2019,west
vermilion morsel,$4.99 ,515,7/12/2019,north
vermilion morsel,$4.99 ,553,7/12/2019,south
vermilion morsel,$4.99 ,581,7/12/2019,east
vermilion morsel,$4.99 ,531,7/12/2019,west
lapis morsel,$1.99 ,502,7/12/2019,north
lapis morsel,$1.99 ,538,7/12/2019,south
lapis morsel,$1.99 ,532,7/12/2019,east
lapis morsel,$1.99 ,580,7/12/2019,west
pink morsel,$3.00 ,597,7/13/2019,north
pink morsel,$3.00 ,593,7/13/2019,south
pink morsel,$3.00 ,509,7/13/2019,east
pink morsel,$3.00 ,563,7/13/2019,west
gold morsel,$9.99 ,512,7/13/2019,north
gold morsel,$9.99 ,547,7/13/2019,south
gold morsel,$9.99 ,556,7/13/2019,east
gold morsel,$9.99 ,533,7/13/2019,west
magenta morsel,$2.50 ,570,7/13/2019,north
magenta morsel,$2.50 ,571,7/13/2019,south
magenta morsel,$2.50 ,600,7/13/2019,east
magenta morsel,$2.50 ,541,7/13/2019,west
chartreuse morsel,$3.00 ,582,7/13/2019,north
chartreuse morsel,$3.00 ,589,7/13/2019,south
chartreuse morsel,$3.00 ,566,7/13/2019,east
chartreuse morsel,$3.00 ,539,7/13/2019,west
periwinkle morsel,$1.25 ,501,7/13/2019,north
periwinkle morsel,$1.25 ,599,7/13/2019,south
periwinkle morsel,$1.25 ,590,7/13/2019,east
periwinkle morsel,$1.25 ,539,7/13/2019,west
vermilion morsel,$4.99 ,573,7/13/2019,north
vermilion morsel,$4.99 ,559,7/13/2019,south
vermilion morsel,$4.99 ,576,7/13/2019,east
vermilion morsel,$4.99 ,590,7/13/2019,west
lapis morsel,$1.99 ,544,7/13/2019,north
lapis morsel,$1.99 ,591,7/13/2019,south
lapis morsel,$1.99 ,537,7/13/2019,east
lapis morsel,$1.99 ,577,7/13/2019,west
pink morsel,$3.00 ,594,7/14/2019,north
pink morsel,$3.00 ,554,7/14/2019,south
pink morsel,$3.00 ,540,7/14/2019,east
pink morsel,$3.00 ,564,7/14/2019,west
gold morsel,$9.99 ,573,7/14/2019,north
gold morsel,$9.99 ,566,7/14/2019,south
gold morsel,$9.99 ,542,7/14/2019,east
gold morsel,$9.99 ,595,7/14/2019,west
magenta morsel,$2.50 ,523,7/14/2019,north
magenta morsel,$2.50 ,595,7/14/2019,south
magenta morsel,$2.50 ,547,7/14/2019,east
magenta morsel,$2.50 ,584,7/14/2019,west
chartreuse morsel,$3.00 ,549,7/14/2019,north
chartreuse morsel,$3.00 ,529,7/14/2019,south
chartreuse morsel,$3.00 ,590,7/14/2019,east
chartreuse morsel,$3.00 ,560,7/14/2019,west
periwinkle morsel,$1.25 ,560,7/14/2019,north
periwinkle morsel,$1.25 ,513,7/14/2019,south
periwinkle morsel,$1.25 ,536,7/14/2019,east
periwinkle morsel,$1.25 ,569,7/14/2019,west
vermilion morsel,$4.99 ,598,7/14/2019,north
vermilion morsel,$4.99 ,538,7/14/2019,south
vermilion morsel,$4.99 ,500,7/14/2019,east
vermilion morsel,$4.99 ,561,7/14/2019,west
lapis morsel,$1.99 ,547,7/14/2019,north
lapis morsel,$1.99 ,600,7/14/2019,south
lapis morsel,$1.99 ,559,7/14/2019,east
lapis morsel,$1.99 ,568,7/14/2019,west
pink morsel,$3.00 ,517,7/15/2019,north
pink morsel,$3.00 ,540,7/15/2019,south
pink morsel,$3.00 ,575,7/15/2019,east
pink morsel,$3.00 ,534,7/15/2019,west
gold morsel,$9.99 ,585,7/15/2019,north
gold morsel,$9.99 ,531,7/15/2019,south
gold morsel,$9.99 ,568,7/15/2019,east
gold morsel,$9.99 ,589,7/15/2019,west
magenta morsel,$2.50 ,523,7/15/2019,north
magenta morsel,$2.50 ,533,7/15/2019,south
magenta morsel,$2.50 ,544,7/15/2019,east
magenta morsel,$2.50 ,536,7/15/2019,west
chartreuse morsel,$3.00 ,554,7/15/2019,north
chartreuse morsel,$3.00 ,542,7/15/2019,south
chartreuse morsel,$3.00 ,520,7/15/2019,east
chartreuse morsel,$3.00 ,512,7/15/2019,west
periwinkle morsel,$1.25 ,547,7/15/2019,north
periwinkle morsel,$1.25 ,571,7/15/2019,south
periwinkle morsel,$1.25 ,554,7/15/2019,east
periwinkle morsel,$1.25 ,521,7/15/2019,west
vermilion morsel,$4.99 ,551,7/15/2019,north
vermilion morsel,$4.99 ,518,7/15/2019,south
vermilion morsel,$4.99 ,520,7/15/2019,east
vermilion morsel,$4.99 ,562,7/15/2019,west
lapis morsel,$1.99 ,568,7/15/2019,north
lapis morsel,$1.99 ,531,7/15/2019,south
lapis morsel,$1.99 ,555,7/15/2019,east
lapis morsel,$1.99 ,546,7/15/2019,west
pink morsel,$3.00 ,506,7/16/2019,north
pink morsel,$3.00 ,587,7/16/2019,south
pink morsel,$3.00 ,513,7/16/2019,east
pink morsel,$3.00 ,538,7/16/2019,west
gold morsel,$9.99 ,506,7/16/2019,north
gold morsel,$9.99 ,518,7/16/2019,south
gold morsel,$9.99 ,525,7/16/2019,east
gold morsel,$9.99 ,586,7/16/2019,west
magenta morsel,$2.50 ,520,7/16/2019,north
magenta morsel,$2.50 ,556,7/16/2019,south
magenta morsel,$2.50 ,518,7/16/2019,east
magenta morsel,$2.50 ,567,7/16/2019,west
chartreuse morsel,$3.00 ,591,7/16/2019,north
chartreuse morsel,$3.00 ,529,7/16/2019,south
chartreuse morsel,$3.00 ,514,7/16/2019,east
chartreuse morsel,$3.00 ,572,7/16/2019,west
periwinkle morsel,$1.25 ,600,7/16/2019,north
periwinkle morsel,$1.25 ,563,7/16/2019,south
periwinkle morsel,$1.25 ,537,7/16/2019,east
periwinkle morsel,$1.25 ,525,7/16/2019,west
vermilion morsel,$4.99 ,504,7/16/2019,north
vermilion morsel,$4.99 ,512,7/16/2019,south
vermilion morsel,$4.99 ,553,7/16/2019,east
vermilion morsel,$4.99 ,587,7/16/2019,west
lapis morsel,$1.99 ,517,7/16/2019,north
lapis morsel,$1.99 ,507,7/16/2019,south
lapis morsel,$1.99 ,516,7/16/2019,east
lapis morsel,$1.99 ,569,7/16/2019,west
pink morsel,$3.00 ,516,7/17/2019,north
pink morsel,$3.00 ,517,7/17/2019,south
pink morsel,$3.00 ,574,7/17/2019,east
pink morsel,$3.00 ,554,7/17/2019,west
gold morsel,$9.99 ,508,7/17/2019,north
gold morsel,$9.99 ,560,7/17/2019,south
gold morsel,$9.99 ,556,7/17/2019,east
gold morsel,$9.99 ,520,7/17/2019,west
magenta morsel,$2.50 ,560,7/17/2019,north
magenta morsel,$2.50 ,573,7/17/2019,south
magenta morsel,$2.50 ,564,7/17/2019,east
magenta morsel,$2.50 ,529,7/17/2019,west
chartreuse morsel,$3.00 ,500,7/17/2019,north
chartreuse morsel,$3.00 ,559,7/17/2019,south
chartreuse morsel,$3.00 ,593,7/17/2019,east
chartreuse morsel,$3.00 ,503,7/17/2019,west
periwinkle morsel,$1.25 ,558,7/17/2019,north
periwinkle morsel,$1.25 ,569,7/17/2019,south
periwinkle morsel,$1.25 ,564,7/17/2019,east
periwinkle morsel,$1.25 ,548,7/17/2019,west
vermilion morsel,$4.99 ,516,7/17/2019,north
vermilion morsel,$4.99 ,526,7/17/2019,south
vermilion morsel,$4.99 ,546,7/17/2019,east
vermilion morsel,$4.99 ,518,7/17/2019,west
lapis morsel,$1.99 ,589,7/17/2019,north
lapis morsel,$1.99 ,576,7/17/2019,south
lapis morsel,$1.99 ,536,7/17/2019,east
lapis morsel,$1.99 ,569,7/17/2019,west
pink morsel,$3.00 ,503,7/18/2019,north
pink morsel,$3.00 ,591,7/18/2019,south
pink morsel,$3.00 ,589,7/18/2019,east
pink morsel,$3.00 ,527,7/18/2019,west
gold morsel,$9.99 ,502,7/18/2019,north
gold morsel,$9.99 ,517,7/18/2019,south
gold morsel,$9.99 ,510,7/18/2019,east
gold morsel,$9.99 ,598,7/18/2019,west
magenta morsel,$2.50 ,578,7/18/2019,north
magenta morsel,$2.50 ,536,7/18/2019,south
magenta morsel,$2.50 ,534,7/18/2019,east
magenta morsel,$2.50 ,567,7/18/2019,west
chartreuse morsel,$3.00 ,596,7/18/2019,north
chartreuse morsel,$3.00 ,542,7/18/2019,south
chartreuse morsel,$3.00 ,570,7/18/2019,east
chartreuse morsel,$3.00 ,516,7/18/2019,west
periwinkle morsel,$1.25 ,557,7/18/2019,north
periwinkle morsel,$1.25 ,566,7/18/2019,south
periwinkle morsel,$1.25 ,547,7/18/2019,east
periwinkle morsel,$1.25 ,580,7/18/2019,west
vermilion morsel,$4.99 ,503,7/18/2019,north
vermilion morsel,$4.99 ,525,7/18/2019,south
vermilion morsel,$4.99 ,547,7/18/2019,east
vermilion morsel,$4.99 ,525,7/18/2019,west
lapis morsel,$1.99 ,569,7/18/2019,north
lapis morsel,$1.99 ,525,7/18/2019,south
lapis morsel,$1.99 ,543,7/18/2019,east
lapis morsel,$1.99 ,573,7/18/2019,west
